id,version,method,target_x,target_y,sourceCenter_x,sourceCenter_y,sourceRadius,source_x,source_y,visited
asia-028,0.0.3,A*,293,723,395,230,422,694,109,1243142
asia-028,0.0.3,BFS,293,723,395,230,422,810,156,1099258
asia-029,0.0.3,A*,1233,595,1506,492,171,1359,576,13947
asia-029,0.0.3,BFS,1233,595,1506,492,171,1358,577,36274
asia-030,0.0.3,BFS,1132,165,1688,229,486,1203,199,13803
asia-031,0.0.3,A*,1520,171,1698,391,165,1658,231,2783
asia-031,0.0.3,BFS,1520,171,1698,391,165,1658,231,53114
asia-032,0.0.3,A*,1474,621,1079,940,497,1466,631,120
asia-032,0.0.3,BFS,1474,621,1079,940,497,1467,631,277
asia-033,0.0.3,A*,968,1116,1179,1105,195,987,1136,241
asia-033,0.0.3,BFS,968,1116,1179,1105,195,987,1136,1627
asia-034,0.0.3,A*,81,118,547,263,242,355,118,1299
asia-034,0.0.3,BFS,81,118,547,263,242,354,118,75185
asia-035,0.0.3,BFS,1998,223,1700,229,170,1869,245,14957
asia-036,0.0.3,A*,1115,161,418,191,270,687,204,6492
asia-036,0.0.3,BFS,1115,161,418,191,270,666,127,150403
asia-037,0.0.3,A*,457,785,69,647,325,370,769,871
asia-037,0.0.3,BFS,457,785,69,647,325,370,769,9567
asia-038,0.0.3,BFS,765,197,1050,199,268,783,195,340
asia-040,0.0.3,A*,348,203,837,108,450,404,175,1605
asia-040,0.0.3,BFS,348,203,837,108,450,394,178,5818
asia-041,0.0.3,BFS,788,179,607,257,142,725,179,4376
asia-042,0.0.3,A*,1241,712,1121,829,110,1215,772,876
asia-042,0.0.3,BFS,1241,712,1121,829,110,1215,772,11970
asia-043,0.0.3,A*,294,111,135,255,194,265,112,186
asia-043,0.0.3,BFS,294,111,135,255,194,266,112,969
asia-044,0.0.3,A*,1262,985,902,1058,344,1217,962,502
asia-044,0.0.3,BFS,1262,985,902,1058,344,1217,964,3972
asia-046,0.0.3,A*,1080,936,1232,620,340,1078,921,97
asia-046,0.0.3,BFS,1080,936,1232,620,340,1079,923,311
asia-047,0.0.3,A*,980,1010,874,858,151,957,984,336
asia-047,0.0.3,BFS,980,1010,874,858,151,957,984,2364
asia-048,0.0.3,BFS,0,119,649,223,427,239,113,44123
asia-049,0.0.3,A*,1498,380,1236,749,21,1246,731,8809
asia-049,0.0.3,BFS,1498,380,1236,749,21,1246,731,280709
asia-050,0.0.3,A*,1060,961,937,975,47,951,958,3238
asia-050,0.0.3,BFS,1060,961,937,975,47,960,988,21053
asia-051,0.0.3,A*,458,165,134,307,309,412,173,273
asia-051,0.0.3,BFS,458,165,134,307,309,412,173,3033
asia-052,0.0.3,A*,1129,164,622,253,444,1056,163,381
asia-052,0.0.3,BFS,1129,164,622,253,444,1055,158,8187
asia-053,0.0.3,A*,1073,828,1002,1074,216,1031,860,655
asia-053,0.0.3,BFS,1073,828,1002,1074,216,1031,860,3071
asia-054,0.0.3,A*,1341,596,1041,846,46,1086,849,5886
asia-054,0.0.3,BFS,1341,596,1041,846,46,1086,844,236257
asia-055,0.0.3,A*,312,522,351,937,407,312,549,120
asia-055,0.0.3,BFS,312,522,351,937,407,312,549,623
asia-056,0.0.3,A*,1471,626,1751,1197,267,1495,1122,9815
asia-056,0.0.3,BFS,1471,626,1751,1197,267,1504,1126,377104
asia-057,0.0.3,A*,1598,160,1226,632,494,1485,212,1438
asia-057,0.0.3,BFS,1598,160,1226,632,494,1485,212,41546
asia-058,0.0.3,BFS,1230,723,1212,783,16,1217,769,9195
asia-059,0.0.3,BFS,827,824,1320,769,442,898,900,13507
asia-060,0.0.3,BFS,893,105,1360,676,215,1539,558,625825
asia-061,0.0.3,A*,1601,366,1862,254,202,1687,352,1415
asia-061,0.0.3,BFS,1601,366,1862,254,202,1686,353,14003
asia-062,0.0.3,A*,235,260,623,218,243,385,258,822
asia-062,0.0.3,BFS,235,260,623,218,243,384,258,27404
asia-063,0.0.3,A*,400,861,254,1062,164,360,937,1032
asia-063,0.0.3,BFS,400,861,254,1062,164,360,937,15121
asia-064,0.0.3,A*,389,104,801,180,127,696,109,1366
asia-064,0.0.3,BFS,389,104,801,180,127,696,109,117087
asia-065,0.0.3,A*,293,616,722,221,498,340,539,3841
asia-065,0.0.3,BFS,293,616,722,221,498,340,539,5898
asia-066,0.0.3,A*,254,112,644,199,328,329,112,628
asia-066,0.0.3,BFS,254,112,644,199,328,328,112,12264
asia-067,0.0.3,A*,458,101,329,224,131,407,120,493
asia-067,0.0.3,BFS,458,101,329,224,131,401,115,8138
asia-068,0.0.3,A*,1272,920,1310,1192,174,1292,1019,2775
asia-068,0.0.3,BFS,1272,920,1310,1192,174,1292,1019,30900
asia-069,0.0.3,A*,1476,200,1591,214,56,1537,210,521
asia-069,0.0.3,BFS,1476,200,1591,214,56,1536,210,3710
asia-070,0.0.3,A*,604,862,1180,1006,321,887,876,44301
asia-070,0.0.3,BFS,604,862,1180,1006,321,877,1009,158824
asia-071,0.0.3,A*,1458,523,1291,953,352,1452,641,930
asia-071,0.0.3,BFS,1458,523,1291,953,352,1452,641,11468
asia-072,0.0.3,BFS,979,937,1075,1087,87,1003,1039,5453
asia-073,0.0.3,A*,531,157,26,234,366,386,179,1605
asia-073,0.0.3,BFS,531,157,26,234,366,387,179,40109
asia-074,0.0.3,A*,483,100,285,120,132,415,98,303
asia-074,0.0.3,BFS,483,100,285,120,132,415,98,8090
asia-075,0.0.3,BFS,1043,842,1246,867,123,1131,825,5364
asia-076,0.0.3,A*,475,100,1057,143,303,827,106,1226
asia-076,0.0.3,BFS,475,100,1057,143,303,826,106,134208
asia-077,0.0.3,A*,893,105,538,260,70,573,200,2950
asia-077,0.0.3,BFS,893,105,538,260,70,574,200,130772
asia-078,0.0.3,A*,1321,1126,1025,1161,271,1289,1114,309
asia-078,0.0.3,BFS,1321,1126,1025,1161,271,1291,1114,2281
asia-079,0.0.3,A*,695,109,329,224,379,690,109,66
asia-079,0.0.3,BFS,695,109,329,224,379,690,109,38
asia-081,0.0.3,BFS,1591,178,1998,297,329,1677,229,26540
asia-082,0.0.3,A*,1030,1109,1243,726,435,1022,1093,160
asia-082,0.0.3,BFS,1030,1109,1243,726,435,1023,1094,569
asia-083,0.0.3,A*,1692,349,1501,547,114,1518,435,3786
asia-083,0.0.3,BFS,1692,349,1501,547,114,1518,435,38147
asia-084,0.0.3,A*,1993,224,1011,148,433,1436,223,3729
asia-084,0.0.3,BFS,1993,224,1011,148,433,1430,195,189446
asia-085,0.0.3,A*,1422,556,1328,604,50,1365,572,443
asia-085,0.0.3,BFS,1422,556,1328,604,50,1364,574,6147
asia-086,0.0.3,A*,1934,339,1697,397,144,1835,358,1262
asia-086,0.0.3,BFS,1934,339,1697,397,144,1834,359,14056
asia-087,0.0.3,A*,1274,194,861,172,170,1028,151,1590
asia-087,0.0.3,BFS,1274,194,861,172,170,1029,151,75787
asia-088,0.0.3,BFS,1610,223,1477,617,131,1582,540,439140
asia-089,0.0.3,A*,717,177,465,100,200,638,199,1546
asia-089,0.0.3,BFS,717,177,465,100,200,638,199,13849
asia-090,0.0.3,A*,1749,429,1693,466,39,1726,447,168
asia-090,0.0.3,BFS,1749,429,1693,466,39,1727,447,1569
asia-091,0.0.3,A*,921,885,1199,1035,240,960,1015,5529
asia-091,0.0.3,BFS,921,885,1199,1035,240,960,1015,19454
asia-092,0.0.3,BFS,80,118,446,107,272,239,113,42861
asia-093,0.0.3,A*,1619,179,1457,222,68,1512,183,804
asia-093,0.0.3,BFS,1619,179,1457,222,68,1512,183,22561
asia-096,0.0.3,A*,605,270,284,251,286,568,283,250
asia-096,0.0.3,BFS,605,270,284,251,286,567,285,881
asia-097,0.0.3,A*,1041,141,1232,647,453,1175,198,2482
asia-097,0.0.3,BFS,1041,141,1232,647,453,1175,198,41165
asia-098,0.0.3,BFS,1208,666,1226,1084,18,1221,1079,161888
asia-099,0.0.3,A*,1154,197,1473,183,68,1419,190,1858
asia-099,0.0.3,BFS,1154,197,1473,183,68,1418,191,60364
asia-100,0.0.3,A*,1875,240,1524,202,204,1724,231,1668
asia-100,0.0.3,BFS,1875,240,1524,202,204,1725,231,26348
australia-001,0.0.3,BFS,1093,220,1126,91,101,1112,190,1525
australia-002,0.0.3,BFS,1408,73,1636,445,245,1517,231,69415
australia-003,0.0.3,BFS,1858,684,1866,771,16,1859,757,6545
australia-004,0.0.3,A*,1469,1248,1644,1223,142,1505,1250,228
australia-004,0.0.3,BFS,1469,1248,1644,1223,142,1506,1252,1581
australia-005,0.0.3,A*,1005,82,704,197,268,937,80,3558
australia-005,0.0.3,BFS,1005,82,704,197,268,938,69,10451
australia-006,0.0.3,A*,1037,1017,778,972,146,922,955,2089
australia-006,0.0.3,BFS,1037,1017,778,972,146,923,956,28707
australia-007,0.0.3,BFS,761,208,948,66,145,847,169,13431
australia-008,0.0.3,A*,741,188,955,108,131,844,177,691
australia-008,0.0.3,BFS,741,188,955,108,131,845,179,15596
australia-009,0.0.3,A*,871,68,579,284,23,599,288,3141
australia-009,0.0.3,BFS,871,68,579,284,23,601,289,153187
australia-010,0.0.3,BFS,906,949,1162,1045,148,1023,995,21907
australia-011,0.0.3,BFS,1856,746,1700,1218,384,1862,870,25584
australia-012,0.0.3,BFS,1145,62,1466,203,75,1435,135,116923
australia-013,0.0.3,BFS,1762,1067,1633,1436,265,1717,1185,24790
australia-014,0.0.3,A*,721,179,1143,205,94,1143,112,55650
australia-014,0.0.3,BFS,721,179,1143,205,94,1143,112,233683
australia-015,0.0.3,A*,1870,782,1799,630,110,1853,724,563
australia-015,0.0.3,BFS,1870,782,1799,630,110,1853,725,7100
australia-016,0.0.3,A*,1646,1386,1497,1226,170,1632,1323,705
australia-016,0.0.3,BFS,1646,1386,1497,1226,170,1633,1326,7981
australia-017,0.0.3,BFS,391,449,164,696,290,340,466,5555
australia-018,0.0.3,BFS,1759,1070,1180,1146,327,1491,1246,198071
australia-019,0.0.3,BFS,1143,176,1856,770,478,1560,395,299189
australia-020,0.0.3,A*,206,901,390,449,442,198,847,331
australia-020,0.0.3,BFS,206,901,390,449,442,198,847,4149
australia-021,0.0.3,BFS,152,552,515,1059,466,157,761,90826
australia-022,0.0.3,A*,1715,1210,1451,1310,249,1682,1221,246
australia-022,0.0.3,BFS,1715,1210,1451,1310,249,1683,1222,3001
australia-023,0.0.3,A*,1357,236,1035,104,335,1351,214,159
australia-023,0.0.3,BFS,1357,236,1035,104,335,1351,215,546
australia-024,0.0.3,BFS,1496,217,1142,68,290,1427,121,29620
australia-025,0.0.3,A*,843,953,390,1080,311,684,983,1959
australia-025,0.0.3,BFS,843,953,390,1080,311,685,983,31683
australia-026,0.0.3,A*,187,823,759,976,485,291,1102,6518
australia-026,0.0.3,BFS,187,823,759,976,485,291,1102,110918
australia-027,0.0.3,A*,1006,978,1451,1313,356,1139,1142,9129
australia-027,0.0.3,BFS,1006,978,1451,1313,356,1147,1129,68307
australia-028,0.0.3,A*,1527,305,1624,1353,209,1721,1168,205410
australia-028,0.0.3,BFS,1527,305,1624,1353,209,1721,1168,577612
australia-029,0.0.3,A*,1727,1143,1610,1356,156,1687,1222,905
australia-029,0.0.3,BFS,1727,1143,1610,1356,156,1689,1222,13637
australia-030,0.0.3,A*,1797,628,1273,296,284,1547,370,6537
australia-030,0.0.3,BFS,1797,628,1273,296,284,1547,370,200603
australia-031,0.0.3,A*,1113,89,1377,47,68,1373,88,892
australia-031,0.0.3,BFS,1113,89,1377,47,68,1372,92,68032
australia-032,0.0.3,BFS,855,94,963,62,16,948,66,21991
australia-033,0.0.3,BFS,1051,1023,1177,1022,50,1140,1054,47191
australia-034,0.0.3,BFS,1433,136,1628,444,295,1451,209,8469
australia-035,0.0.3,A*,1806,640,1724,546,37,1754,565,1076
australia-035,0.0.3,BFS,1806,640,1724,546,37,1755,566,15202
australia-036,0.0.3,A*,1194,1005,821,956,206,1021,994,10676
australia-036,0.0.3,BFS,1194,1005,821,956,206,1023,995,59387
australia-037,0.0.3,A*,644,1001,502,1052,112,605,1014,304
australia-037,0.0.3,BFS,644,1001,502,1052,112,607,1014,2464
australia-038,0.0.3,A*,721,179,1427,121,498,931,116,1501
australia-038,0.0.3,BFS,721,179,1427,121,498,930,116,86293
australia-039,0.0.3,BFS,148,604,408,450,239,190,530,17104
australia-040,0.0.3,BFS,522,322,962,68,321,679,194,89653
australia-041,0.0.3,A*,1263,1143,1022,985,253,1231,1124,331
australia-041,0.0.3,BFS,1263,1143,1022,985,253,1233,1124,2111
australia-042,0.0.3,A*,1393,48,1503,224,91,1440,159,1164
australia-042,0.0.3,BFS,1393,48,1503,224,91,1440,159,31526
australia-043,0.0.3,BFS,170,722,345,1099,10,337,1101,317270
australia-044,0.0.3,A*,1047,1021,1466,1313,224,1275,1196,2580
australia-044,0.0.3,BFS,1047,1021,1466,1313,224,1275,1196,150168
australia-045,0.0.3,A*,615,1010,1078,1083,24,1080,1061,2619
australia-045,0.0.3,BFS,615,1010,1078,1083,24,1080,1061,247164
australia-046,0.0.3,A*,755,977,363,1087,378,726,983,178
australia-046,0.0.3,BFS,755,977,363,1087,378,725,984,1441
australia-047,0.0.3,A*,721,179,142,712,361,387,448,3674
australia-047,0.0.3,BFS,721,179,142,712,361,388,448,235256
australia-048,0.0.3,A*,283,473,152,718,39,141,688,5833
australia-048,0.0.3,BFS,283,473,152,718,39,141,688,146854
australia-049,0.0.3,A*,873,131,130,722,312,323,478,5456
australia-049,0.0.3,BFS,873,131,130,722,312,324,478,401914
australia-050,0.0.3,BFS,1439,147,1190,289,276,1441,175,1350
australia-051,0.0.3,BFS,664,200,1102,101,351,771,217,35302
australia-052,0.0.3,A*,901,949,454,1053,318,761,976,2355
australia-052,0.0.3,BFS,901,949,454,1053,318,762,976,22765
australia-053,0.0.3,A*,1868,788,1772,601,86,1827,660,2698
australia-053,0.0.3,BFS,1868,788,1772,601,86,1824,656,37492
australia-054,0.0.3,BFS,1174,283,977,76,181,1103,205,19921
australia-055,0.0.3,A*,1857,772,1641,1312,305,1777,1040,2959
australia-055,0.0.3,BFS,1857,772,1641,1312,305,1778,1040,128108
australia-056,0.0.3,BFS,1600,1245,1117,1097,226,1302,1226,146222
australia-057,0.0.3,A*,664,200,1530,308,358,1173,282,204627
australia-057,0.0.3,BFS,664,200,1530,308,358,1379,59,392933
australia-058,0.0.3,A*,1806,643,1246,318,465,1678,489,3859
australia-058,0.0.3,BFS,1806,643,1246,318,465,1678,490,76107
australia-059,0.0.3,A*,940,67,705,189,146,849,166,2764
australia-059,0.0.3,BFS,940,67,705,189,146,849,166,34015
australia-060,0.0.3,A*,148,747,449,440,371,135,636,3962
australia-060,0.0.3,BFS,148,747,449,440,371,135,637,30159
australia-061,0.0.3,A*,1601,1244,1346,1247,95,1439,1266,3739
australia-061,0.0.3,BFS,1601,1244,1346,1247,95,1438,1267,39213
australia-062,0.0.3,A*,1480,198,965,108,34,988,85,129453
australia-062,0.0.3,BFS,1480,198,965,108,34,986,82,329093
australia-063,0.0.3,BFS,1376,23,837,223,200,969,73,164794
australia-064,0.0.3,A*,1153,181,1142,76,86,1135,158,326
australia-064,0.0.3,BFS,1153,181,1142,76,86,1135,159,2279
australia-065,0.0.3,A*,1687,504,1776,612,29,1756,593,1855
australia-065,0.0.3,BFS,1687,504,1776,612,29,1756,592,25177
australia-066,0.0.3,A*,1361,1242,1183,1124,138,1290,1211,915
australia-066,0.0.3,BFS,1361,1242,1183,1124,138,1290,1211,13391
australia-067,0.0.3,A*,1540,1266,1602,1468,163,1540,1359,263
australia-067,0.0.3,BFS,1540,1266,1602,1468,163,1539,1359,9753
australia-068,0.0.3,BFS,1351,213,1261,336,94,1343,291,7801
australia-069,0.0.3,A*,1369,1243,1808,1005,458,1430,1263,592
australia-069,0.0.3,BFS,1369,1243,1808,1005,458,1430,1263,6577
australia-070,0.0.3,BFS,1355,151,1706,552,484,1352,222,7031
australia-071,0.0.3,A*,1378,60,1006,82,216,1145,62,740
australia-071,0.0.3,BFS,1378,60,1006,82,216,1146,62,58983
australia-072,0.0.3,A*,540,303,192,840,462,431,446,3260
australia-072,0.0.3,BFS,540,303,192,840,462,433,446,70758
australia-073,0.0.3,A*,1719,1172,1639,1408,64,1640,1351,2241
australia-073,0.0.3,BFS,1719,1172,1639,1408,64,1643,1352,76069
australia-074,0.0.3,A*,721,179,183,540,58,232,509,4688
australia-074,0.0.3,BFS,721,179,183,540,58,230,509,378751
australia-075,0.0.3,A*,1729,520,1793,1015,189,1869,842,2680
australia-075,0.0.3,BFS,1729,520,1793,1015,189,1869,842,207277
australia-076,0.0.3,BFS,1588,1357,1719,1199,148,1625,1313,6103
australia-077,0.0.3,A*,1267,294,1385,57,166,1352,217,1200
australia-077,0.0.3,BFS,1267,294,1385,57,166,1352,219,25460
australia-078,0.0.3,A*,487,408,1142,76,377,796,225,13768
australia-078,0.0.3,BFS,487,408,1142,76,377,796,225,273021
australia-079,0.0.3,A*,1716,1189,1802,632,415,1777,1046,1546
australia-079,0.0.3,BFS,1716,1189,1802,632,415,1777,1046,46785
australia-080,0.0.3,A*,160,714,368,1082,365,166,779,5244
australia-080,0.0.3,BFS,160,714,368,1082,365,166,778,29886
australia-081,0.0.3,A*,1635,445,1871,779,387,1658,457,209
australia-081,0.0.3,BFS,1635,445,1871,779,387,1658,456,1428
australia-082,0.0.3,A*,1803,1006,1600,1468,304,1717,1188,2328
australia-082,0.0.3,BFS,1803,1006,1600,1468,304,1717,1188,67193
australia-083,0.0.3,A*,1854,900,1778,615,255,1864,853,347
australia-083,0.0.3,BFS,1854,900,1778,615,255,1864,855,3229
australia-084,0.0.3,A*,1776,1048,1718,1191,76,1739,1118,745
australia-084,0.0.3,BFS,1776,1048,1718,1191,76,1739,1118,11376
australia-085,0.0.3,BFS,947,66,681,189,221,869,73,9963
australia-086,0.0.3,A*,1138,1056,1197,1078,20,1193,1096,3010
australia-086,0.0.3,BFS,1138,1056,1197,1078,20,1192,1097,9520
australia-087,0.0.3,A*,1022,985,618,1011,248,857,954,2027
australia-087,0.0.3,BFS,1022,985,618,1011,248,858,954,30203
australia-088,0.0.3,A*,1866,850,1670,486,302,1853,726,1544
australia-088,0.0.3,BFS,1866,850,1670,486,302,1853,726,27147
australia-089,0.0.3,A*,264,1097,151,600,428,233,1020,3593
australia-089,0.0.3,BFS,264,1097,151,600,428,233,1020,38481
australia-090,0.0.3,BFS,1722,543,1854,693,177,1739,559,1305
australia-091,0.0.3,A*,1856,897,1708,553,175,1827,660,4239
australia-091,0.0.3,BFS,1856,897,1708,553,175,1824,656,88167
australia-092,0.0.3,A*,1763,1066,1371,1243,272,1641,1224,2604
australia-092,0.0.3,BFS,1763,1066,1371,1243,272,1642,1224,72604
australia-093,0.0.3,A*,900,950,772,974,86,853,954,155
australia-093,0.0.3,BFS,900,950,772,974,86,855,954,2141
australia-094,0.0.3,BFS,1533,1258,1084,1079,332,1372,1244,30258
australia-095,0.0.3,A*,1541,1359,1149,1112,443,1520,1351,169
australia-095,0.0.3,BFS,1541,1359,1149,1112,443,1520,1351,881
australia-096,0.0.3,A*,1324,1233,1753,587,422,1803,1006,28843
australia-096,0.0.3,BFS,1324,1233,1753,587,422,1803,1006,502564
australia-097,0.0.3,A*,427,446,536,1053,327,228,945,166161
australia-097,0.0.3,BFS,427,446,536,1053,327,228,945,424183
australia-098,0.0.3,A*,1502,224,1673,471,231,1521,298,546
australia-098,0.0.3,BFS,1502,224,1673,471,231,1523,299,12020
australia-099,0.0.3,BFS,515,331,1144,263,385,763,211,186503
australia-100,0.0.3,A*,298,476,234,975,431,180,549,2217
australia-100,0.0.3,BFS,298,476,234,975,431,180,548,41128
baikal-001,0.0.3,A*,304,131,119,96,107,219,126,279
baikal-001,0.0.3,BFS,304,131,119,96,107,221,127,363
baikal-002,0.0.3,BFS,296,921,486,1312,306,448,1009,10608
baikal-003,0.0.3,A*,395,136,503,296,45,474,263,1502
baikal-003,0.0.3,BFS,395,136,503,296,45,474,262,1434
baikal-004,0.0.3,A*,902,131,460,249,408,853,144,228
baikal-004,0.0.3,BFS,902,131,460,249,408,854,144,233
baikal-005,0.0.3,A*,544,944,752,1036,212,600,905,825
baikal-005,0.0.3,BFS,544,944,752,1036,212,600,906,9010
baikal-006,0.0.3,A*,549,939,898,942,300,601,906,646
baikal-006,0.0.3,BFS,549,939,898,942,300,601,906,7180
baikal-007,0.0.3,A*,2294,189,1829,100,365,2180,191,498
baikal-007,0.0.3,BFS,2294,189,1829,100,365,2181,191,14792
baikal-008,0.0.3,A*,2048,882,2105,1289,59,2054,1261,11167
baikal-008,0.0.3,BFS,2048,882,2105,1289,59,2052,1264,504214
baikal-009,0.0.3,A*,867,140,201,119,30,228,129,2804
baikal-009,0.0.3,BFS,867,140,201,119,30,229,129,133212
baikal-010,0.0.3,A*,2014,138,2161,154,59,2164,97,6137
baikal-010,0.0.3,BFS,2014,138,2161,154,59,2164,96,43299
baikal-011,0.0.3,A*,337,1301,619,893,493,340,1299,70
baikal-011,0.0.3,BFS,337,1301,619,893,493,340,1299,28
baikal-012,0.0.3,A*,398,780,116,1262,94,145,1174,1987
baikal-012,0.0.3,BFS,398,780,116,1262,94,144,1174,85539
baikal-013,0.0.3,A*,2160,98,2309,377,286,2168,129,255
baikal-013,0.0.3,BFS,2160,98,2309,377,286,2168,129,1700
baikal-014,0.0.3,A*,1554,1193,1549,1458,113,1528,1347,8206
baikal-014,0.0.3,BFS,1554,1193,1549,1458,113,1499,1372,66580
baikal-015,0.0.3,A*,459,907,735,476,294,779,766,6694
baikal-015,0.0.3,BFS,459,907,735,476,294,778,766,114182
baikal-016,0.0.3,A*,2284,633,1972,980,394,2268,721,430
baikal-016,0.0.3,BFS,2284,633,1972,980,394,2268,720,406
baikal-017,0.0.3,A*,2354,80,2384,45,14,2375,54,262
baikal-017,0.0.3,BFS,2354,80,2384,45,14,2375,55,2575
baikal-018,0.0.3,A*,821,158,377,147,149,524,147,1537
baikal-018,0.0.3,BFS,821,158,377,147,149,525,147,1394
baikal-019,0.0.3,A*,623,890,696,452,363,721,814,1983
baikal-019,0.0.3,BFS,623,890,696,452,363,720,814,31227
baikal-020,0.0.3,A*,2171,239,2236,470,36,2201,466,5438
baikal-020,0.0.3,BFS,2171,239,2236,470,36,2204,466,52418
baikal-021,0.0.3,BFS,383,737,207,505,230,377,659,371
baikal-022,0.0.3,A*,273,1174,168,1303,77,218,1245,1197
baikal-022,0.0.3,BFS,273,1174,168,1303,77,218,1245,15086
baikal-023,0.0.3,A*,509,305,1051,832,301,797,672,3778
baikal-023,0.0.3,BFS,509,305,1051,832,301,797,672,3129
baikal-024,0.0.3,A*,456,905,851,693,408,536,951,1897
baikal-024,0.0.3,BFS,456,905,851,693,408,536,951,5374
baikal-025,0.0.3,A*,1781,1053,2146,1294,385,1826,1081,300
baikal-025,0.0.3,BFS,1781,1053,2146,1294,385,1826,1080,267
baikal-026,0.0.3,A*,2112,650,2311,179,461,2084,579,840
baikal-026,0.0.3,BFS,2112,650,2311,179,461,2084,580,9254
baikal-027,0.0.3,BFS,222,1004,789,763,493,317,905,646
baikal-028,0.0.3,A*,883,131,1339,95,296,1065,202,822
baikal-028,0.0.3,BFS,883,131,1339,95,296,1064,202,928
baikal-029,0.0.3,A*,883,1024,434,871,297,724,811,263257
baikal-029,0.0.3,BFS,883,1024,434,871,297,724,813,681751
baikal-030,0.0.3,A*,973,864,897,942,32,921,922,772
baikal-030,0.0.3,BFS,973,864,897,942,32,921,922,11539
baikal-031,0.0.3,A*,678,178,108,91,340,442,147,880
baikal-031,0.0.3,BFS,678,178,108,91,340,443,147,992
baikal-032,0.0.3,A*,2332,125,1800,127,342,2140,147,1618
baikal-032,0.0.3,BFS,2332,125,1800,127,342,2141,147,40864
baikal-033,0.0.3,A*,1014,169,1378,62,203,1223,190,2623
baikal-033,0.0.3,BFS,1014,169,1378,62,203,1222,190,6991
baikal-034,0.0.3,A*,392,806,220,1012,221,361,842,273
baikal-034,0.0.3,BFS,392,806,220,1012,221,358,840,341
baikal-035,0.0.3,A*,785,583,142,1176,471,491,972,8760
baikal-035,0.0.3,BFS,785,583,142,1176,471,549,939,246489
baikal-036,0.0.3,A*,2326,154,1817,98,316,2128,147,894
baikal-036,0.0.3,BFS,2326,154,1817,98,316,2129,147,37405
baikal-037,0.0.3,A*,2395,30,2310,847,394,2278,455,18642
baikal-037,0.0.3,BFS,2395,30,2310,847,394,2273,459,98713
baikal-038,0.0.3,A*,2387,417,2417,219,148,2386,361,330
baikal-038,0.0.3,BFS,2387,417,2417,219,148,2386,363,270
baikal-039,0.0.3,A*,1614,1144,1692,1432,114,1580,1449,19154
baikal-039,0.0.3,BFS,1614,1144,1692,1432,114,1580,1450,439949
baikal-040,0.0.3,BFS,436,144,1078,208,380,699,185,1517
baikal-041,0.0.3,A*,2149,1060,1879,1186,288,2132,1051,147
baikal-041,0.0.3,BFS,2149,1060,1879,1186,288,2133,1051,93
baikal-042,0.0.3,BFS,2421,0,1937,265,161,2023,129,77506
baikal-043,0.0.3,A*,383,753,503,976,189,410,813,362
baikal-043,0.0.3,BFS,383,753,503,976,189,410,812,400
baikal-044,0.0.3,A*,548,939,521,1303,128,400,1341,293345
baikal-044,0.0.3,BFS,548,939,521,1303,128,400,1341,266761
baikal-045,0.0.3,A*,417,138,223,128,33,253,132,695
baikal-045,0.0.3,BFS,417,138,223,128,33,255,132,946
baikal-046,0.0.3,A*,709,473,781,538,27,763,518,324
baikal-046,0.0.3,BFS,709,473,781,538,27,766,516,349
baikal-047,0.0.3,BFS,409,136,1155,247,386,775,181,2192
baikal-048,0.0.3,A*,567,328,128,99,461,532,317,187
baikal-048,0.0.3,BFS,567,328,128,99,461,535,315,153
baikal-049,0.0.3,A*,1790,97,2081,573,395,1954,201,3571
baikal-049,0.0.3,BFS,1790,97,2081,573,395,1954,201,112119
baikal-050,0.0.3,A*,572,1295,328,1319,219,546,1299,138
baikal-050,0.0.3,BFS,572,1295,328,1319,219,546,1299,884
baikal-051,0.0.3,A*,766,599,928,917,211,839,726,1276
baikal-051,0.0.3,BFS,766,599,928,917,211,839,726,1086
baikal-052,0.0.3,A*,212,509,240,531,17,228,521,98
baikal-052,0.0.3,BFS,212,509,240,531,17,228,520,105
baikal-053,0.0.3,A*,221,1005,187,505,469,264,967,304
baikal-053,0.0.3,BFS,221,1005,187,505,469,264,967,246
baikal-054,0.0.3,BFS,284,129,486,277,139,380,189,687
baikal-055,0.0.3,A*,2302,325,2257,554,96,2271,460,2624
baikal-055,0.0.3,BFS,2302,325,2257,554,96,2272,460,21741
baikal-056,0.0.3,A*,560,146,1022,798,377,766,523,6136
baikal-056,0.0.3,BFS,560,146,1022,798,377,766,522,33244
baikal-057,0.0.3,A*,1816,98,1314,143,93,1360,83,2690
baikal-057,0.0.3,BFS,1816,98,1314,143,93,1360,85,229666
baikal-058,0.0.3,A*,177,1057,341,1223,218,158,1105,277
baikal-058,0.0.3,BFS,177,1057,341,1223,218,158,1105,232
baikal-059,0.0.3,BFS,269,545,580,902,156,431,857,1540
